UID,Title_Director_Actors,Title,Series_or_Movie,Genres_all,Primary G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Genre count,Country_Availability,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,Country count,Languages,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,Language count,Director,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,Director count,Actors,A2,A3,A4,Actor count,Biography,Crime,Action,Comedy,Documentary,Drama,Adventure,Animation,Horror,Mystery,Sci-Fi,Thriller,Family,Fantasy,Adult,Talk-Show,Romance,Music,Musical,Western,Sport,War,History,News,Germany,Singapore,Thailand,Lithuania,Argentina,France,Hong Kong,Australia,Poland,Slovakia,Israel,South Africa,Japan,Sweden,Canada,Greece,Italy,Belgium,Brazil,United States,Russia,United Kingdom,Portugal,South Korea,Hungary,Romania,Switzerland,India,Czech Republic,Mexico,Spain,Turkey,Iceland,Netherlands,Malaysia,Colombia,Runtime,Under 30 mins,30-60 mins,1-2 hours,Over 2 hours,View_Rating,IMDb_Score,Rotten_Tomatoes_Score,Metacritic_Score,Awards_Received,Awards_Nominated_For,Boxoffice,Release_Date,Netflix_Release_Date,Production
216,"7 Khoon Maaf_Vishal Bhardwaj_Priyanka Chopra, John Abraham, Neil Nitin Mukesh, Vivaan Shah",7 Khoon Maaf,Movie,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,,,,,,,,,,3,India,Czech Republic,Hungary,Singapore,Russia,Slovakia,Lithuania,United Kingdom,Canada,Australia,Romania,Greece,South Africa,Iceland,Thailand,Poland,Germany,Spain,Argentina,Mexico,Hong Kong,Switzerland,Belgium,France,Portugal,Sweden,Japan,United States,Turkey,Malaysia,Brazil,Netherlands,Italy,Israel,Colombia,,35,Hindi,English,Urdu,Russian,,,,,,,,,,,4,Vishal Bhardwaj,,,,,,,,,,,,,1,Priyanka Chopra,John Abraham,Neil Nitin Mukesh,Vivaan Shah,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,0,1,Not Rated,6.1,55,,6,10,270207,18-Feb-11,2/8/2018,
233,"8 Mile_Curtis Hanson_Mekhi Phifer, Kim Basinger, Eminem, Brittany Murphy",8 Mile,Movie,"Drama,Music",Drama,Music,,,,,,,,,,,2,Japan,South Africa,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,English,,,,,,,,,,,,,,1,Curtis Hanson,,,,,,,,,,,,,1,Mekhi Phifer,Kim Basinger,Eminem,Brittany Murphy,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,7.1,75,77,15,21,116750901,8-Nov-02,14/4/2015,Imagine Entertainment
234,"8 Women_François Ozon_Firmine Richard, Virginie Ledoyen, Danielle Darrieux, Catherine Deneuve",8 Women,Movie,"Comedy,Crime,Musical,Romance",Comedy,Crime,Musical,Romance,,,,,,,,,4,Belgium,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,French,English,,,,,,,,,,,,,2,François Ozon,,,,,,,,,,,,,1,Firmine Richard,Virginie Ledoyen,Danielle Darrieux,Catherine Deneuve,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,7.1,79,64,11,31,3098776,4-Oct-02,22/10/2015,"B.I.M., Le Studio Canal +, Centre National de la Cinematographie, Fidélité Productions, France 2 Cinema"
235,"8 первых свиданий_J.J. Abrams_Jessica Tuck, Joel Courtney, Ryan Lee, Joel McKinnon Miller",8 первых свиданий,Movie,"Mystery,Sci-Fi,Thriller",Mystery,Sci-Fi,Thriller,,,,,,,,,,3,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,,,,,,,,,,,,,,1,J.J. Abrams,,,,,,,,,,,,,1,Jessica Tuck,Joel Courtney,Ryan Lee,Joel McKinnon Miller,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,PG-13,7,81,72,11,70,127004179,10-Jun-11,7/10/2020,"Amblin Entertainment, Bad Robot"
236,"84 Charing Cross Road_David Hugh Jones_Anthony Hopkins, Jean De Baer, Judi Dench, Anne Bancroft",84 Charing Cross Road,Movie,"Biography,Drama,Romance",Biography,Drama,Romance,,,,,,,,,,3,Romania,Hungary,Lithuania,Switzerland,Russia,South Korea,Czech Republic,Italy,Poland,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,10,English,,,,,,,,,,,,,,1,David Hugh Jones,,,,,,,,,,,,,1,Anthony Hopkins,Jean De Baer,Judi Dench,Anne Bancroft,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,3,0,0,1,0,PG,7.4,87,,3,4,1083486,13-Feb-87,14/4/2015,"Brooksfilms, Columbia Pictures Corporation"
239,"8MM_Joel Schumacher_James Gandolfini, Nicolas Cage, Joaquin Phoenix, Peter Stormare",8MM,Movie,"Crime,Drama,Mystery,Thriller",Crime,Drama,Mystery,Thriller,,,,,,,,,4,Switzerland,Italy,Germany,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,English,,,,,,,,,,,,,,1,Joel Schumacher,,,,,,,,,,,,,1,James Gandolfini,Nicolas Cage,Joaquin Phoenix,Peter Stormare,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,R,6.5,22,19,2,2,36663315,26-Feb-99,14/4/2015,"Hofflund/Polone, Columbia Pictures Corporation"
249,"A Bad Moms Christmas_Scott Moore, Jon Lucas_Kathryn Hahn, Christine Baranski, Mila Kunis, Kristen Bell",A Bad Moms Christmas,Movie,Comedy,Comedy,,,,,,,,,,,,1,Japan,South Korea,Hungary,Romania,Australia,United Kingdom,Czech Republic,Singapore,Greece,Slovakia,Sweden,Belgium,Malaysia,Netherlands,Germany,Switzerland,,,,,,,,,,,,,,,,,,,,,16,English,Japanese,,,,,,,,,,,,,2,Scott Moore,Jon Lucas,,,,,,,,,,,,2,Kathryn Hahn,Christine Baranski,Mila Kunis,Kristen Bell,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,3,0,0,1,0,R,5.6,32,42,1,1,72110659,1-Nov-17,6/1/2018,Huayi Brothers Pictures
250,"A Beautiful Day in the Neighborhood_Marielle Heller_Matthew Rhys, Chris Cooper, Susan Kelechi Watson, Tom Hanks",A Beautiful Day in the Neighborhood,Movie,"Biography,Drama",Biography,Drama,,,,,,,,,,,2,Hong Kong,South Korea,Thailand,Netherlands,Singapore,Malaysia,Israel,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,English,,,,,,,,,,,,,,1,Marielle Heller,,,,,,,,,,,,,1,Matthew Rhys,Chris Cooper,Susan Kelechi Watson,Tom Hanks,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,PG,7.3,,80,6,63,61704055,22-Nov-19,5/9/2020,Sony Pictures
252,"A Beautiful Mind_Ron Howard_Jennifer Connelly, Christopher Plummer, Ed Harris, Russell Crowe",A Beautiful Mind,Movie,"Biography,Drama",Biography,Drama,,,,,,,,,,,2,Japan,United Kingdom,India,Switzerland,Greece,Spain,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,English,,,,,,,,,,,,,,1,Ron Howard,,,,,,,,,,,,,1,Jennifer Connelly,Christopher Plummer,Ed Harris,Russell Crowe,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0,1,PG-13,8.2,74,72,37,69,170742341,4-Jan-02,1/9/2015,"Imagine Entertainment, DreamWorks, Universal Pictures"
258,"A Bigger Splash_Luca Guadagnino_Tilda Swinton, Matthias Schoenaerts, Ralph Fiennes, Dakota Johnson",A Bigger Splash,Movie,"Drama,Music,Thriller",Drama,Music,Thriller,,,,,,,,,,3,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,Italian,,,,,,,,,,,,,2,Luca Guadagnino,,,,,,,,,,,,,1,Tilda Swinton,Matthias Schoenaerts,Ralph Fiennes,Dakota Johnson,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,R,6.4,,74,4,19,2024099,13-May-16,1/2/2017,
263,"A Bridge Too Far_Richard Attenborough_Marlies van Alcmaer, Siem Vroom, Erik van 't Wout, Wolfgang Preiss",A Bridge Too Far,Movie,"Drama,History,War",Drama,History,War,,,,,,,,,,3,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,German,Dutch,Polish,Latin,,,,,,,,,,5,Richard Attenborough,,,,,,,,,,,,,1,Marlies van Alcmaer,Siem Vroom,Erik van 't Wout,Wolfgang Preiss,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,PG,7.4,64,63,7,4,50750000,15-Jun-77,1/12/2015,Joseph E. Levine Productions
266,"A Call to Spy_Lydia Dean Pilcher_Sarah Megan Thomas, Radhika Apte, Linus Roache, Stana Katic",A Call to Spy,Movie,"Biography,Crime,Drama,Thriller,War",Biography,Crime,Drama,Thriller,War,,,,,,,,5,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,,,,,,,,,,,,,,1,Lydia Dean Pilcher,,,,,,,,,,,,,1,Sarah Megan Thomas,Radhika Apte,Linus Roache,Stana Katic,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,PG-13,6.3,,65,3,2,159014,2-Oct-20,23/2/2021,
285,"A Cinderella Story_Mark Rosman_Hilary Duff, Jennifer Coolidge, Dan Byrd, Chad Michael Murray",A Cinderella Story,Movie,"Comedy,Family,Romance",Comedy,Family,Romance,,,,,,,,,,3,Switzerland,United Kingdom,France,Belgium,Netherlands,Spain,Germany,Portugal,Italy,Sweden,South Africa,Poland,Czech Republic,Hungary,Slovakia,Romania,,,,,,,,,,,,,,,,,,,,,16,English,German,Czech,,,,,,,,,,,,3,Mark Rosman,,,,,,,,,,,,,1,Hilary Duff,Jennifer Coolidge,Dan Byrd,Chad Michael Murray,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,3,0,0,1,0,PG,5.9,12,25,6,8,51438175,16-Jul-04,14/4/2015,"Warner Brothers, Clifford Werber Productions, Gaylord Films"
287,"A Clockwork Orange_Stanley Kubrick_Patrick Magee, Malcolm McDowell, Michael Bates, Warren Clarke",A Clockwork Orange,Movie,"Crime,Drama,Sci-Fi",Crime,Drama,Sci-Fi,,,,,,,,,,3,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,,,,,,,,,,,,,,1,Stanley Kubrick,,,,,,,,,,,,,1,Patrick Magee,Malcolm McDowell,Michael Bates,Warren Clarke,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,R,8.3,86,77,12,24,26589355,2-Feb-72,14/4/2015,"Warner Brothers, Polaris Productions, Hawk Films"
291,"A Cure for Wellness_Gore Verbinski_Ivo Nandi, Mia Goth, Jason Isaacs, Dane DeHaan",A Cure for Wellness,Movie,"Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller",Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller,,,,,,,6,Japan,France,Iceland,United Kingdom,Israel,Greece,Turkey,Germany,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,English,German,,,,,,,,,,,,,2,Gore Verbinski,,,,,,,,,,,,,1,Ivo Nandi,Mia Goth,Jason Isaacs,Dane DeHaan,4,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,0,1,R,6.4,43,47,4,5,8106986,17-Feb-17,2/11/2017,"Blink Wink, New Regency"
298,"A Dogs Journey_Lasse Hallström_Tomas von Brömssen, Melinda Kinnaman, Anki Lidén, Anton Glanzelius",A Dogs Journey,Movie,"Drama,Comedy",Drama,Comedy,,,,,,,,,,,2,Hungary,Czech Republic,Slovakia,United Kingdom,Russia,Romania,Spain,Belgium,Sweden,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Swedish,,,,,,,,,,,,,,1,Lasse Hallström,,,,,,,,,,,,,1,Tomas von Brömssen,Melinda Kinnaman,Anki Lidén,Anton Glanzelius,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3,0,0,1,0,Unrated,7.5,100,82,15,5,8345266,1-May-87,16/7/2020,"FilmTeknik, Svensk Filmindustri"
306,"A Faithful Man_Louis Garrel_Joseph Engel, Louis Garrel, Laetitia Casta, Lily-Rose Depp",A Faithful Man,Movie,"Comedy,Drama,Romance",Comedy,Drama,Romance,,,,,,,,,,3,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,French,,,,,,,,,,,,,,1,Louis Garrel,,,,,,,,,,,,,1,Joseph Engel,Louis Garrel,Laetitia Casta,Lily-Rose Depp,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,,6.2,,67,4,8,77491,19-Jul-19,21/5/2019,
312,"A Fistful of Dollars_Sergio Leone_Marianne Koch, Clint Eastwood, Gian Maria Volontè, Wolfgang Lukschy",A Fistful of Dollars,Movie,"Action,Drama,Western",Action,Drama,Western,,,,,,,,,,3,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Italian,Spanish,,,,,,,,,,,,,2,Sergio Leone,,,,,,,,,,,,,1,Marianne Koch,Clint Eastwood,Gian Maria Volontè,Wolfgang Lukschy,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,R,8,98,65,1,4,14500000,18-Jan-67,14/4/2015,"Constantin Film, Ocean Films [es], Jolly Film"
321,"A Ghost Story_David Lowery_Rooney Mara, Casey Affleck, Kenneisha Thompson, McColm Cephas Jr.",A Ghost Story,Movie,"Drama,Fantasy,Romance",Drama,Fantasy,Romance,,,,,,,,,,3,United States,Japan,Switzerland,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,English,Spanish,,,,,,,,,,,,,2,David Lowery,,,,,,,,,,,,,1,Rooney Mara,Casey Affleck,Kenneisha Thompson,McColm Cephas Jr.,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,6.9,91,84,12,20,1596371,27-Jul-17,3/1/2018,Scared Sheetless
323,"A Girl Called Rosemarie_Bernd Eichinger_Nina Hoss, Hannelore Elsner, Heiner Lauterbach, Mathieu Carrière",A Girl Called Rosemarie,Movie,"Biography,Crime,Drama",Biography,Crime,Drama,,,,,,,,,,3,Switzerland,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,German,,,,,,,,,,,,,,1,Bernd Eichinger,,,,,,,,,,,,,1,Nina Hoss,Hannelore Elsner,Heiner Lauterbach,Mathieu Carrière,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,Not Rated,6.4,45,,5,2,3744,13-Dec-96,1/5/2019,"Constantin Film Produktion, Sat.1"
329,"A Good Day to Die Hard_John Moore_Bruce Willis, Jai Courtney, Mary Elizabeth Winstead, Sebastian Koch",A Good Day to Die Hard,Movie,"Action,Thriller",Action,Thriller,,,,,,,,,,,2,Hong Kong,South Korea,Switzerland,Thailand,Germany,Singapore,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,English,Russian,Hindi,Punjabi,,,,,,,,,,,4,John Moore,,,,,,,,,,,,,1,Bruce Willis,Jai Courtney,Mary Elizabeth Winstead,Sebastian Koch,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,R,5.3,14,28,5,8,67349198,14-Feb-13,25/3/2016,Giant Pictures
331,"A Good Year_Ridley Scott_Albert Finney, Freddie Highmore, Russell Crowe, Rafe Spall",A Good Year,Movie,"Comedy,Drama,Romance",Comedy,Drama,Romance,,,,,,,,,,3,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,French,Russian,,,,,,,,,,,,3,Ridley Scott,,,,,,,,,,,,,1,Albert Finney,Freddie Highmore,Russell Crowe,Rafe Spall,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,PG-13,7,25,47,1,2,7459300,10-Nov-06,15/10/2015,Scott Free Productions
334,"A Guy & A Girl_Donald Petrie_Annie Parisse, Kate Hudson, Kathryn Hahn, Matthew McConaughey",A Guy & A Girl,Movie,"Comedy,Romance",Comedy,Romance,,,,,,,,,,,2,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,,,,,,,,,,,,,,1,Donald Petrie,,,,,,,,,,,,,1,Annie Parisse,Kate Hudson,Kathryn Hahn,Matthew McConaughey,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,PG-13,6.4,42,45,1,8,105813373,7-Feb-03,13/11/2020,Paramount
335,"A Hard Day_Seong-hun Kim_Shin Jeong-geun, Man-sik Jeong, Lee Sun-kyun, Cho Jin-woong",A Hard Day,Movie,"Action,Crime,Thriller",Action,Crime,Thriller,,,,,,,,,,3,South Korea,Brazil,Spain,Argentina,Mexico,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Korean,,,,,,,,,,,,,,1,Seong-hun Kim,,,,,,,,,,,,,1,Shin Jeong-geun,Man-sik Jeong,Lee Sun-kyun,Cho Jin-woong,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,1,0,Not Rated,7.2,83,76,18,16,19004,29-May-14,24/11/2015,
337,"A Haunted House_Michael Tiddes_Essence Atkins, Marlene Forte, David Koechner, Marlon Wayans",A Haunted House,Movie,"Comedy,Fantasy,Horror",Comedy,Fantasy,Horror,,,,,,,,,,3,Sweden,United Kingdom,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,English,Spanish,,,,,,,,,,,,,2,Michael Tiddes,,,,,,,,,,,,,1,Essence Atkins,Marlene Forte,David Koechner,Marlon Wayans,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,5,9,20,1,1,40041683,11-Jan-13,14/4/2015,Baby Way
339,"A History of Violence_David Cronenberg_Ed Harris, Maria Bello, Viggo Mortensen, William Hurt",A History of Violence,Movie,"Drama,Thriller",Drama,Thriller,,,,,,,,,,,2,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,,,,,,,,,,,,,,1,David Cronenberg,,,,,,,,,,,,,1,Ed Harris,Maria Bello,Viggo Mortensen,William Hurt,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,R,7.4,87,81,37,84,31504633,30-Sep-05,14/4/2015,Benderspink
340,"A Hole In The Head_Frank Capra_Frank Sinatra, Carolyn Jones, Edward G. Robinson, Eleanor Parker",A Hole In The Head,Movie,"Comedy,Drama",Comedy,Drama,,,,,,,,,,,2,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,English,,,,,,,,,,,,,,1,Frank Capra,,,,,,,,,,,,,1,Frank Sinatra,Carolyn Jones,Edward G. Robinson,Eleanor Parker,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,Approved,6.3,75,,1,3,11000000,15-Jul-59,11/12/2019,SinCap Productions
341,"A Hologram for the King_Tom Tykwer_Omar Elba, Sarita Choudhury, Sidse Babett Knudsen, Tom Hanks",A Hologram for the King,Movie,"Comedy,Drama,Romance",Comedy,Drama,Romance,,,,,,,,,,3,Hong Kong,South Korea,Brazil,Argentina,Mexico,Colombia,Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,English,Arabic,,,,,,,,,,,,,2,Tom Tykwer,,,,,,,,,,,,,1,Omar Elba,Sarita Choudhury,Sidse Babett Knudsen,Tom Hanks,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,R,6.1,70,58,2,3,4212494,28-Apr-16,1/3/2017,"Kasbah-Film Tanger, X-Filme Creative Pool, Fabrica, 22h22, Playtone"
353,"A Knights Tale_Brian Helgeland_Paul Bettany, Rufus Sewell, Shannyn Sossamon, Heath Ledger",A Knights Tale,Movie,"Action,Adventure,Romance",Action,Adventure,Romance,,,,,,,,,,3,Japan,Spain,Russia,Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,English,French,Latin,,,,,,,,,,,,3,Brian Helgeland,,,,,,,,,,,,,1,Paul Bettany,Rufus Sewell,Shannyn Sossamon,Heath Ledger,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1,PG-13,6.9,59,56,4,13,56569702,11-May-01,14/4/2015,"Columbia Pictures, Finestkind, Black and Blu Entertainment"
356,"A Letter to Momo_Hiroyuki Okiura_Yuka, Daizaburo Arakawa, Toshiyuki Nishida, Karen Miyama",A Letter to Momo,Movie,"Animation,Adventure,Comedy,Drama,Family,Fantasy",Animation,Adventure,Comedy,Drama,Family,Fantasy,,,,,,,6,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Japanese,,,,,,,,,,,,,,1,Hiroyuki Okiura,,,,,,,,,,,,,1,Yuka,Daizaburo Arakawa,Toshiyuki Nishida,Karen Miyama,4,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,Not Rated,7.3,81,65,3,7,71712,21-Apr-12,10/10/2018,Bandai Visual Co. Ltd.
361,"A Little Princess_Alfonso Cuarón_Liam Cunningham, Rusty Schwimmer, Liesel Matthews, Eleanor Bron",A Little Princess,Movie,"Drama,Family,Fantasy",Drama,Family,Fantasy,,,,,,,,,,3,Portugal,France,Belgium,Spain,Italy,Poland,Czech Republic,Hungary,Slovakia,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,10,English,French,,,,,,,,,,,,,2,Alfonso Cuarón,,,,,,,,,,,,,1,Liam Cunningham,Rusty Schwimmer,Liesel Matthews,Eleanor Bron,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,G,7.7,97,83,3,9,10015449,19-May-95,14/4/2015,"Warner Brothers, Baltimore Pictures"
